Total: 171
7291 	 .
8358 	 .
9215 	 .
9418 	 .
9849 	 .
10016 	 .
11110 	 .
12061 	 .
12522 	 .
13699 	 .
14486 	 .
15430 	 ..
15592 	 .
15752 	 .
15926.5 	 ..
16054.5 	 ..
16624 	 ...
16780 	 .
16939.5 	 ..
17101.333333333332 	 ...
17711 	 ..
18221 	 .
18607 	 .
18790.666666666668 	 ...
19672 	 .
19833 	 .
20326 	 ...
20991 	 ...
21158.5 	 ..
21390.5 	 ..
21569.75 	 ....
21696.5 	 ..
22028 	 .
22138 	 .
22286.75 	 ....
22423.5 	 ..
22656.8 	 .....
22805.5 	 ..
22963.666666666668 	 ...
23131 	 .
23232 	 .
23433 	 .
23646.666666666668 	 ...
23784.666666666668 	 ...
24072.5 	 ..
24184 	 ..
24586 	 .
24685.5 	 ..
24896.5 	 ..
25634.5 	 ..
25805.5 	 ..
26534 	 .
26711 	 ..
26936 	 .
27076 	 .
27345.5 	 ..
27517.5 	 ..
27787.5 	 ..
27998 	 .
28230.5 	 ..
28344.5 	 ..
28578.5 	 ....
28792.5 	 ..
28967.5 	 ..
29164.5 	 ..
29378.5 	 ..
29589.5 	 ..
29851.333333333332 	 ...
30264 	 ..
30444 	 ..
30615 	 .
30726 	 ..
31004 	 .
31416 	 .
31543 	 ..
31998 	 ..
32107 	 .
32278 	 .
32824 	 .
32954 	 .
33201 	 .
33616 	 .
33816.5 	 ..
34063.5 	 ..
34925 	 .
35060.666666666664 	 ...
35464.75 	 ....
36355 	 .
36635.5 	 ..
36857 	 .
36981 	 .
37518 	 .
37756 	 .
38070 	 .
38620 	 .
39699 	 .
40327 	 .
41944 	 .
42659 	 .
140495 	 .
