Total: 152
10848 	 ..
14077 	 .
15465 	 .
16015 	 ..
16500 	 .
17292 	 .
17865 	 .
18382 	 .
18772.5 	 ..
19459 	 ..
21812.5 	 ..
22336 	 ..
24834 	 .
25615 	 .
27169 	 .
28758 	 ..
29172 	 .
29996 	 .
30929 	 .
32266 	 .
33345 	 ..
33908.5 	 ..
35171 	 .
35856 	 ..
36256 	 .
36788 	 .
37241.5 	 ..
37702 	 ..
38416 	 .
38844 	 ...
40144 	 .
40521 	 .
41169 	 ..
42087 	 .
44888 	 .
47348 	 .
47710 	 .
48254.75 	 .....
48695 	 ...
49146 	 .
49846.5 	 ..
51271 	 .
53379 	 ..
55072 	 .
55799 	 .
56184 	 .
56711 	 .
57247.666666666664 	 ...
57714 	 .
58156 	 .
58688 	 ..
60705.5 	 ..
61263 	 .
61799.5 	 ..
62386 	 .
63163 	 ..
63735.333333333336 	 ...
64269 	 .
65517 	 .
66541 	 ..
67212 	 ..
67755.75 	 .....
68595.33333333333 	 ...
69328 	 .....
69987 	 .
70805 	 .
71450.33333333333 	 ...
71971 	 .
72532 	 ..
73109 	 .
74274 	 .
74932 	 .
75286 	 .
76028 	 ...
77190.5 	 ..
77603 	 ..
78406.5 	 ..
78974.5 	 ..
79562 	 .
80345 	 .
80725 	 ..
82188 	 .
82804 	 .
83361 	 .
84708 	 .
85155 	 .
85604 	 .
86683.5 	 ..
89783 	 .
90367 	 ..
91953 	 .
93370 	 .
96514 	 .
98972 	 .
104032 	 .
106461 	 .
107053 	 .
128385 	 .
179269 	 .
648581 	 .
